Cell,X,Y
Cell753285,6437.312608571513,-621.2223844758188
Cell753403,13176.635677935577,-13931.893373344852
Cell753803,13780.477427746056,-15967.323460414478
Cell754229,4793.8877782979,-8766.172314746416
Cell754655,4668.4400102182435,-14005.61810997325
Cell754875,-6953.619073300414,10984.246930492016
Cell755201,-845.6713725223517,-15675.389063773446
Cell755250,-6272.283427257116,10231.877314448688
Cell755809,-3954.0440701759235,-7343.397135355612
Cell756138,4856.237202791773,37883.20340148417
Cell756192,7118.024607456913,-11724.49918539022
Cell756406,-6018.617165976305,-6777.927883624973
Cell757120,2401.7964124361774,19980.73133415781
Cell757646,15346.841794537087,-10622.306194137518
Cell757725,-12614.874141524793,-1567.5244287599705
Cell758424,6920.915574734045,-11679.821733560386
Cell758437,14808.580697361844,-13305.604605533443
Cell758930,2634.539983602668,38250.49622942095
Cell759116,14605.470820529788,-15484.841795645865
Cell759851,-1403.8161774247951,29514.272971225262
Cell759927,10559.086469732032,11630.113767351744
Cell760292,5240.907159222239,3632.102184565932
Cell760772,-13454.394992054156,3819.067309580258
Cell760874,7609.711960608687,4476.134848771332
Cell761019,-638.5836932800405,-6581.300866724461
Cell761155,-6242.8271896888355,-6225.827833211321
Cell761513,3363.966126137933,38164.78457271661
Cell761652,-14670.313644064037,7157.843802501622
Cell761903,3643.054868662864,-14282.349521237831
Cell762008,-6901.0823473293785,-4347.193330017353
Cell762140,-3162.584749752363,-11783.882619161615
Cell762389,-2486.613470133772,-4136.431457816083
Cell762880,3004.80474672508,6568.646707419476
Cell762945,-974.4487936944671,33657.98147788921
Cell763103,3767.198677141287,38626.89501973247
Cell763460,-14220.520195462363,-3249.1025596765767
Cell764090,-10704.620377019142,-6370.952576629361
Cell764591,-7255.860920388105,1017.8293986207707
Cell764842,-10640.733726678563,14797.302889358738
Cell764891,-10795.679140611615,-8919.264602789735
Cell764936,3438.3469031810796,38252.26360323156
Cell764970,-6434.554190516805,-12874.52901644967
Cell765286,-5622.609987320898,21988.5346604924
Cell765527,-9421.406045678237,-9343.011926278274
Cell765592,22260.051330974937,-13807.478763671574
Cell765708,-7453.71757923028,-2395.748275683431
Cell765881,-15381.337837669607,3255.774361093726
Cell765964,-3844.2387998316017,-12431.792761333818
Cell765996,9618.774029323247,35280.0737187207
Cell766775,2320.157043326089,37827.06735663213
Cell767530,-9066.063256585605,12109.671628699907
Cell767714,2826.0219990239407,-5999.780299724826
Cell768265,16360.950414113133,-2874.273871167479
Cell768650,6123.575505994685,-14375.160252148167
Cell768721,578.0050585129,36324.054216418495
Cell768728,2362.0695351643394,-9478.77652089387
Cell768754,5669.806029166382,-9451.144793590685
Cell768956,9354.805274917997,35161.10339158965
Cell769041,4835.922212672985,-281.7828812773293
Cell769424,236.084034202447,36026.092666814926
Cell769511,3958.0083494699898,-5049.230524181611
Cell769737,-14011.180632905058,-390.23835205311804
Cell770124,-13321.90453941408,3158.4789876226687
Cell770613,-4396.508856254691,-9053.740529066981
Cell771046,-2548.3500010896064,-4065.143411719935
Cell771049,-1671.9995894851802,-5317.161181639047
Cell771135,2116.5534587873103,-13133.826415920406
Cell771512,-560.9016449149882,-12804.158994213363
Cell771679,-8925.662919284436,-6235.007948894657
Cell771835,2946.3406405914025,-3367.8889530313772
Cell771855,1353.1489931917383,-11898.29688296542
Cell771928,1328.0894139655481,23611.1549255257
Cell772176,5910.145881053888,38633.05958330707
Cell772207,10456.943886286406,-15697.133449701729
Cell772373,14191.38788670443,-13596.344622816816
Cell773449,4342.677486029789,-11118.921906643473
Cell773704,10357.723408961345,-9295.667680766357
Cell773894,-2811.3591523602154,-13647.614005229634
Cell774437,-1011.2635342328311,-15619.140951161995
Cell774758,1164.0606604468744,4987.545056621321
Cell775662,-13101.961826024613,-3973.2674773134913
Cell775828,6780.149414656903,35235.067881291456
Cell775829,16231.188900895151,-13050.77889884045
Cell776341,-6306.644488619231,-9465.154717016889
Cell776523,-4317.857195348456,-13795.407716433052
Cell776635,-893.6592064856999,-1625.2778212976639
Cell776908,-6757.577732288984,20702.667069663054
Cell777480,-14642.606118763502,698.504873732408
Cell777565,-2048.36087840067,4539.420457907831
Cell778029,-10452.9318790116,-8088.524360601835
Cell778210,3034.841737355505,37792.43597571298
Cell778611,9880.710684906078,36349.399524472465
Cell778886,-2498.1146092171093,-12235.796862993935
Cell779136,-4592.131280089328,9316.788308166117
Cell779835,12251.57373119969,2471.2727215817667
Cell780174,14870.404399389688,-522.5280755467443
Cell780285,9406.526528182818,-13451.175207443635
Cell780351,1055.164167960449,-12363.207220629736
Cell780375,-5490.2821015987365,-7349.817452577542
Cell780574,-11614.527102653985,13946.750222199546
Cell781244,-1194.4495945500232,-5206.826855985946
Cell781520,-3694.8743340657315,5600.461202615805
Cell781644,-566.0975568854939,27991.97460527954
Cell781679,6514.113234004513,-15020.214000601314
Cell782099,9765.893472100503,36854.00803232005
Cell782535,5841.527026682668,3544.0383692693213
Cell782808,5708.646473611964,-15094.995689946425
Cell783065,-1921.3643011461743,7945.374530102715
Cell783375,-1928.9637294024637,3638.5719978015863
Cell783545,3196.0112912576838,18351.004391290193
Cell783675,10691.006966015833,-13273.387708826443
Cell784020,-11365.003505509265,-6707.2570325475435
Cell784092,-7590.120343185792,19817.911877971597
Cell784474,-1779.6726746070422,-4138.873664523963
Cell784527,12242.813602962378,2754.523455187434
Cell784665,-668.0847736591641,28154.57341481196
Cell785541,-11337.579405847628,11760.631585629882
Cell785630,664.364294960463,-11167.290333929626
Cell786211,-13809.012446239898,2145.178603334826
Cell786421,1117.5403630338253,24600.27412186569
Cell786524,-10905.764055167958,-9207.104419826726
Cell786918,6509.869320191779,-9635.870442875395
Cell787696,10202.114880701869,-11064.102189019692
Cell788198,-10404.89664064011,-6188.787177566561
Cell788233,-11688.389960918741,-573.7855426197488
Cell788366,1126.3862236679458,-7726.544855901496
Cell788513,10404.71237352887,-13652.176492834957
Cell788737,12800.383480962531,-15848.082913993198
Cell788824,5583.500201955826,38444.610979852136
Cell788890,-3154.5482825790145,-14613.299007062893
Cell788901,-8525.885060477702,13021.45398154403
Cell788959,-6051.767690996338,6240.232939124824
Cell789129,-4840.084462705975,-8033.564032435589
Cell789741,-5136.553629934956,10099.892966606085
Cell789854,7479.888489034241,-7302.381716596646
Cell789926,4944.554175292083,-13827.250451856506
Cell790390,301.22632435611854,-6126.436448225641
Cell790417,6126.470910897568,-15956.400618916285
Cell790442,3798.8643409048454,-4291.966273050673
Cell790575,15862.343789780156,-654.731447661115
Cell790748,2807.8049727791577,-5882.345565943762
Cell790956,-4177.068037048457,17291.955725732296
Cell791022,3261.9293304138064,-7091.163094403463
Cell791720,-10011.414003926962,-197.0973318539128
Cell791746,-7593.8008346618035,19197.684098454956
Cell791905,11460.833807564964,-16477.829405979075
Cell791952,4508.493723284175,32836.04719730782
Cell792401,2028.0652200172417,30326.80566010466
Cell792444,-9739.277338147236,-9413.480704798523
Cell792571,4424.903583457862,-8639.406198601031
Cell792978,-857.8757217013538,-13022.474905881261
Cell793535,8094.613897633627,-15206.799406630573
Cell793541,-14884.50240783914,-2250.048624759085
Cell793614,-7392.4285446529,-8879.758512974347
Cell794271,3690.3386081008684,20160.098616087118
Cell794352,-2788.643043761487,-14899.157656340712
Cell794450,-7765.719012265718,-10643.601106823073
Cell794674,5524.4021697284525,-16810.370600035127
Cell794829,10299.93434019877,-3177.575663613804
Cell794941,-3534.6911860313344,-7840.559465407727
Cell795077,-1371.1305496189518,-12335.320868443214
Cell795099,9966.708494797896,36287.93300030781
Cell795630,4222.694195917329,18763.597831133236
Cell795641,4761.722340917302,-14123.551508713965
Cell795931,22062.8352660017,-13224.554646146958
Cell795959,-15380.403332468893,1113.9006178789896
Cell796184,6051.371549875526,33816.92854946844
Cell796216,-2058.4029365929564,-7724.009564315319
Cell796515,9790.299629403917,35268.13135981189
Cell796599,5459.902306222435,-15350.257569398213
Cell796995,-207.16754778146404,35160.48528054467
Cell797067,10427.603235485756,-14688.578832165798
Cell797075,-10815.29394820029,-2122.04642678776
Cell798317,-9264.14467794334,8433.83951405052
Cell798938,6827.37846896311,-15485.521290525736
Cell799537,15443.782341332682,-15550.913227003619
Cell800110,-14125.662652173098,-2434.996451493788
Cell800157,-9828.347674745495,5994.967420581157
Cell800434,-15126.338178836182,-1662.9471258237213
Cell800888,11720.85450937001,-17215.748091479305
Cell801212,-2943.9334837208094,-12968.623251291265
Cell801348,6562.647254738888,-10377.411291420398
Cell801602,-14804.065670380718,85.29757926466449
Cell802060,6699.157541700093,-16330.757569242238
Cell802065,-1985.7174430066625,-5411.102369699168
Cell802085,4066.861780957271,6256.112547480356
Cell802227,17451.773891018165,1677.5801498067526
Cell802482,-882.8198833138152,-8556.153198547801
Cell802663,1523.6955239489896,-13925.138195099198
Cell802820,-1762.7220996133517,-15381.070900598143
Cell802906,992.9413569646374,23542.356057311183
Cell803011,2823.6776343780975,21142.735837750337
Cell803338,7806.640379820648,-15683.185197730327
Cell803493,-752.5569787338142,7027.250711999797
Cell803600,-633.2024490926373,35009.626432079735
Cell803731,12780.837139632813,-15921.249746706322
Cell804028,-9286.11959361138,-10512.34434542659
Cell804311,-13844.707544034129,308.76852618332055
Cell804630,-6306.270788267415,-2508.6466898613785
Cell805301,-8447.023210446441,-574.8083863577605
Cell806333,11673.577042152527,-669.2837577079976
Cell806351,9218.063793280837,-15372.724152814062
Cell806538,3795.2890619497016,-12799.403563115477
Cell806871,2593.7961748705006,38227.149707919736
Cell806935,5663.4850603731575,-16224.714353833322
Cell807076,-9388.676493996925,17286.16282702363
Cell807237,-8065.947066206662,9842.923402101684
Cell807335,-2427.336394402532,-8013.149647833158
Cell807690,3287.3117016833307,-12202.589217538416
Cell807854,-1177.645271324906,33102.538308274015
Cell807888,5576.003060758682,33287.08566232239
Cell807944,-8812.883199169373,5063.438377398513
Cell808436,1957.0204230561274,-11707.486805429027
Cell808619,1743.1726648104138,-8564.667737248543
Cell808753,10810.236454904927,-10300.302884913897
Cell808857,22735.434745868897,-5475.52853600003
Cell809726,-1551.3880100790668,29114.952133436615
Cell809767,10258.297536848182,-13491.228122699647
Cell810282,-15803.2246177341,1556.4039913154752
Cell810425,20171.18153218124,-12648.380581224359
Cell811002,-5843.479122441228,22021.701679339887
Cell811126,4187.485499804408,-15299.215681107082
Cell811322,3396.6588631025547,-6906.40297475569
Cell812029,2061.424239618472,37475.30392797137
Cell812237,-12937.500129881071,-4816.41635247861
Cell813138,-14969.031677870707,3128.9039579851756
Cell813450,3399.0814870781087,20758.354111515364
Cell813940,1994.1348414113208,-13620.726569123959
Cell814008,99.11980492856392,-11930.533856059837
Cell814041,7198.987249276477,-11403.112335678301
Cell814522,-7576.305791879229,-5255.428870310719
Cell814581,-3960.7186633037077,1270.5158533574167
Cell814746,9862.191886235598,35238.89456594869
Cell814843,-1970.1890924415595,-5971.71420297216
Cell814896,-4283.6066056950585,-12701.374715189982
Cell815374,10245.99852446786,3142.3462028641165
Cell815433,-6308.955411907285,-7937.710648674267
Cell815919,11654.34010004138,-10633.516044007432
Cell816171,9266.5096294008,34895.88263232133
Cell816227,-3753.259758476482,8793.647733922628
Cell817132,-2280.1499952504346,6808.930283466222
Cell817396,-2068.7591660684234,25973.178316061643
Cell817469,9190.598457950027,3209.7670743779418
Cell817896,-10883.199367616637,-5059.288692937158
Cell818863,-10294.459612726298,-4788.8476634982335
Cell819693,6292.804621021769,-16144.341665857739
Cell819722,2747.4197599071867,-13565.147702994032
Cell819928,12844.265851748856,-3801.886116587454
Cell819947,-3706.23737812673,-13225.030188622266
Cell820184,-8050.850927601727,-4986.5065995930745
Cell820187,5489.971749771834,17523.434132418468
Cell820215,-13500.112566856882,2782.828962742569
Cell820830,10073.472150409862,-3862.038923676401
Cell820961,9168.547155017952,-16089.793156533315
Cell821519,9291.105180058146,36177.789658529946
Cell821817,-13208.839479290384,-5359.813376577289
Cell821917,-12460.904366553114,10944.323317587676
Cell822155,9177.95983490928,35076.681473224795
Cell822462,-15672.913770607816,5406.921160646666
Cell823086,6420.5457286974015,-10668.18537064175
Cell823995,12468.599314183744,-14537.181140280018
Cell824223,8194.576371773228,39058.512043981675
Cell824607,-3608.058467248322,-14663.477120221823
Cell824704,22201.794085571946,-13785.399255600882
Cell825048,722.969283615215,-15496.104919400701
Cell825168,-6382.735352670994,10952.83901839198
Cell825678,-13390.8651899276,3153.3717382258296
Cell826588,6601.746697671484,-16959.870170568553
Cell826700,-13407.945243681754,-2417.1831648095986
Cell828101,-7494.748719699209,10420.048416599613
Cell828729,-14063.651870381915,-1798.6262752761704
Cell828777,-1923.6734879539786,7583.390380633699
Cell829424,6574.94305787455,-138.95477787277218
Cell829466,5151.499071941202,7370.383493566881
Cell829579,5525.181287459923,-16876.832391174114
Cell829908,-6015.926440923342,-12468.11959764321
Cell830930,8971.187244597964,-8057.358200052336
Cell831108,8304.800867511107,39064.01555003421
Cell831240,1218.550166809959,28753.984276039657
Cell831408,-6508.959753368383,-5642.743049977149
Cell831436,-15313.215358378913,2690.676242035087
Cell831758,-9311.032648088143,-5029.538575212979
Cell832052,6263.027921197137,-16046.360182161621
Cell832446,-14222.551787417557,5013.297471700542
Cell833082,4976.846728138599,3606.565745379695
Cell833192,-9674.505392906465,-10250.163742292116
Cell833530,-3836.928025919617,-7267.864073007956
Cell833541,-3858.235710927211,24164.74796439165
Cell833559,-5386.226333617128,-4837.685525580292
Cell833689,878.7840543109058,-14614.842593044164
Cell833825,-1388.5402023535416,-11492.273072024775
Cell833937,-5701.165609637902,-2581.5978734183154
Cell834171,9832.35801612872,-13856.573471354957
Cell835519,-11253.140903054988,-1468.1256336847066
Cell835581,9658.925116724951,35359.74101962349
Cell835767,-1592.8518790661694,-11380.841822281953
Cell835884,8614.32937564484,-16065.132137054048
Cell835922,-12912.194391752924,-6428.253245725552
Cell836039,6827.873441421493,-9830.482725915746
Cell836466,-3444.3709779776805,-8858.914358615733
Cell836602,11230.15227075067,-14058.222011248143
Cell837329,-6574.068533095135,-10523.49182901212
Cell837856,9507.470659916977,35153.975683112694
Cell838052,-12907.66534450455,10225.539596133773
Cell838710,-11883.713055061098,-7545.328982282402
Cell838750,-7896.005497351919,-2704.413829336881
Cell838826,-12895.40929718668,-5877.355956913171
Cell838969,-1370.670980892229,-6059.363616639739
Cell839020,-13726.335943919834,9726.264310951266
Cell839251,1333.9046186294377,-11107.843456405311
Cell839499,12076.287901859996,-14137.010477318625
Cell839523,19731.989243117547,-4594.727766670951
Cell840001,9069.043567280098,38141.596238561506
Cell840197,-3044.100969717268,5540.332045323433
Cell840271,2782.5192681568537,-12940.171168758192
Cell840674,-8728.967509298873,12020.574656671075
Cell840759,5229.435862629334,38397.15437359728
Cell841196,1275.2248464644738,-5053.235410078857
Cell841747,-7463.42928000194,-10526.96304726128
Cell842360,-13111.342520756773,-6787.286805981817
Cell842463,3156.019059585639,19927.540542765415
Cell842810,1795.56365875897,-8448.74560111503
Cell842952,-1146.649611291342,-11230.85286619444
